ITEM: TIMESTEP
2000
ITEM: NUMBER OF ATOMS
4556
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 1.5011186343322501e+02
0.0000000000000000e+00 1.6691186343322499e+02
-1.0000000000000000e-02 1.0000000000000000e-02
ITEM: ATOMS id type x y vx vy fx fy xu yu c_shearStr[4] c_shearStr[1] c_shearStr[2] v_coordA v_coordB v_coordA_wall v_coordB_wall
1 1     3.8647358736e+01     3.2112242274e+00    -7.5055931717e-05     0.0000000000e+00     3.4586453725e-11     5.7813394608e-11     3.8647358736e+01     3.2112242274e+00     1.3519282798e-05    -1.2264112750e-05    -2.5524784962e-05 0 0 0 0
2 1     3.7908099412e+01     1.3528864139e+00    -7.5055931717e-05     0.0000000000e+00     2.6097361752e-05    -4.9940246666e-05     3.7908099412e+01     1.3528864139e+00    -5.7883085646e-06    -5.3316321409e-04    -1.3450328920e-04 0 0 0 0
3 1     1.6099188222e+01     4.3742392364e+00    -7.5055931717e-05     0.0000000000e+00     2.1888014383e-10     1.3231051454e-11     1.6099188222e+01     4.3742392364e+00    -7.4905184588e-04    -6.3932479969e-04    -2.9394948557e-03 0 0 0 0
4 1     3.1277550672e+01     1.4773317360e+01    -4.8821399672e-05     2.1105798539e-05    -2.1847815428e-06     1.4601450422e-06     3.1277550672e+01     1.4773317360e+01    -7.8297331522e-04    -2.3124485003e-03    -8.5916836507e-04 4 0 0 0
5 1     2.3806787324e+01     1.9513119060e+01    -1.3776128554e-05     1.7343427354e-06    -1.4667920365e-06     5.1222560590e-07     2.3806787324e+01     1.9513119060e+01    -6.7913753128e-04    -7.8262815655e-04    -1.3149513833e-03 4 0 0 0
6 1     1.9350776161e+01     6.9198837191e+00    -7.5055931717e-05     0.0000000000e+00    -2.7737620470e-06     2.3122959998e-06     1.9350776161e+01     6.9198837191e+00     2.7471625235e-04    -4.6654429222e-04    -8.8918480228e-04 0 0 0 0
7 1     1.2481684505e+01     1.8753859443e+01    -6.7370134702e-06     5.6271490204e-06    -8.0501255226e-07     1.0458638664e-06     1.2481684505e+01     1.8753859443e+01    -4.6170790100e-04    -2.7273846394e-03    -1.4433458563e-03 5 0 0 0
8 1     3.1419728508e+01     1.6481722641e+02     7.5055931717e-05     0.0000000000e+00    -1.0622411262e-10     2.1238088631e-10     3.1419728508e+01     1.6481722641e+02    -6.6402769573e-04    -1.2472897863e-03    -1.0873764212e-03 0 0 0 0
9 1     3.0734312913e+01     5.2090817653e+00    -7.5055931717e-05     0.0000000000e+00     1.0322940658e-10    -1.1394439082e-10     3.0734312913e+01     5.2090817653e+00    -7.0902302885e-05    -1.6573630707e-03    -1.1841093292e-03 0 0 0 0
10 1     1.1012279868e+01     2.2163894341e+01    -5.1560523447e-06    -6.5909128217e-06    -6.7259207663e-07    -2.9832853009e-07     1.1012279868e+01     2.2163894341e+01    -7.4761670293e-04    -2.4714143619e-03    -2.0120297069e-03 4 0 0 0
11 1     3.7619557032e+01     1.2482017885e+01    -6.7165702467e-05     8.6043173225e-06    -1.9387423827e-06    -1.8580036847e-07     3.7619557032e+01     1.2482017885e+01    -4.0477037975e-04    -1.4548722192e-03    -9.8022930941e-04 4 0 0 0
12 1     1.5202939423e+01     1.6627767723e+01    -3.5367720415e-05     6.2228849423e-06    -2.1264803572e-06     3.4599044845e-07     1.5202939423e+01     1.6627767723e+01     3.1119083047e-04    -5.2106530326e-04    -1.1191826526e-03 4 0 0 0
13 1     3.6012405613e+01     8.9647948239e+00    -8.2616588172e-05     6.6061319015e-06     4.2786825943e-07    -3.0063735721e-07     3.6012405613e+01     8.9647948239e+00    -2.2885744734e-04    -5.9323661057e-04    -7.2835944927e-04 3 0 1 0
14 1     2.2984362445e+01     1.7693744634e+01    -1.8073580895e-05     3.2069009274e-06    -2.2586081330e-06     7.4856759283e-07     2.2984362445e+01     1.7693744634e+01    -1.3254956669e-04    -1.1720981703e-03    -1.6170862585e-03 4 0 0 0
15 1     1.4832396024e+01     2.8319759939e+00    -7.5055931717e-05     0.0000000000e+00     6.9679598788e-11     1.4819495967e-10     1.4832396024e+01     2.8319759939e+00    -6.2838363192e-04    -2.4800465157e-03    -1.5099491271e-03 0 0 0 0
16 1     1.0246175255e+00     4.9192654574e+00    -7.5055931717e-05     0.0000000000e+00     4.3198271755e-11     2.6227233449e-10     1.0246175255e+00     4.9192654574e+00    -1.7274196171e-04    -3.5912479794e-04    -4.6945579551e-04 0 0 0 0
17 1     2.5181677356e+00     1.1244778699e+01    -6.1091061396e-05     1.1225977208e-05    -2.3121256146e-06    -3.6619579309e-07     2.5181677356e+00     1.1244778699e+01    -1.2648924812e-04    -9.2495473786e-04    -1.2880664154e-03 4 0 0 0
18 1     8.0097611194e+00     1.5736354876e+01    -1.0570581260e-05    -1.6327358633e-05    -2.4176800370e-06    -1.8061520214e-06     8.0097611194e+00     1.5736354876e+01    -1.1721786193e-05    -1.8566174732e-04    -1.6432025973e-04 3 0 0 0
19 1     4.6113786777e+00     4.3223698403e+00    -7.5055931717e-05     0.0000000000e+00    -1.4246408361e-11     1.7247364458e-10     4.6113786777e+00     4.3223698403e+00     3.6123978632e-04    -1.1747231392e-03    -1.0873236341e-03 0 0 0 0
20 1     3.0840932683e+01     1.2822636427e+01    -2.3187179645e-05     1.6441788186e-05    -1.1941734022e-06     1.2421083516e-06     3.0840932683e+01     1.2822636427e+01     5.3997402086e-04    -5.5547551887e-04    -1.0199201554e-03 3 0 0 0
21 1     2.5945710290e+01     1.6484414677e+02     7.5055931717e-05     0.0000000000e+00    -9.8739875735e-11     1.5511139097e-10     2.5945710290e+01     1.6484414677e+02     8.3295093640e-11    -5.3023489403e-11    -1.3084903884e-10 0 0 0 0
