ITEM: TIMESTEP
20000
ITEM: NUMBER OF ATOMS
4556
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 1.5011186343322501e+02
0.0000000000000000e+00 1.6691186343322499e+02
-1.0000000000000000e-02 1.0000000000000000e-02
ITEM: ATOMS id type x y vx vy fx fy xu yu c_shearStr[4] c_shearStr[1] c_shearStr[2] v_coordA v_coordB v_coordA_wall v_coordB_wall
1 1     3.8633848668e+01     3.2112242274e+00    -7.5055931717e-05     0.0000000000e+00     3.4586453725e-11     5.7813394608e-11     3.8633848668e+01     3.2112242274e+00     1.3519282798e-05    -1.2264112750e-05    -2.5524784962e-05 0 0 0 0
2 1     3.7894589345e+01     1.3528864139e+00    -7.5055931717e-05     0.0000000000e+00     2.6097361752e-05    -4.9940246666e-05     3.7894589345e+01     1.3528864139e+00    -5.7883085646e-06    -5.3316321409e-04    -1.3450328920e-04 0 0 0 0
3 1     1.6085678154e+01     4.3742392364e+00    -7.5055931717e-05     0.0000000000e+00     2.1566972784e-10     9.3021803368e-12     1.6085678154e+01     4.3742392364e+00    -7.4905184341e-04    -6.3932479766e-04    -2.9394948527e-03 0 0 0 0
4 1     3.1263795141e+01     1.4773958974e+01    -7.2537700357e-05     4.7185841381e-07     7.0184519798e-08    -5.5118005031e-08     3.1263795141e+01     1.4773958974e+01    -7.7875011324e-04    -2.3131517910e-03    -8.5306483401e-04 4 0 0 0
5 1     2.3793609674e+01     1.9513248050e+01    -6.8202024049e-05    -1.0220585635e-05     3.1311211584e-08     2.7818913871e-08     2.3793609674e+01     1.9513248050e+01    -6.7272403986e-04    -8.0029773979e-04    -1.3103980731e-03 4 0 0 0
6 1     1.9337266093e+01     6.9198837191e+00    -7.5055931717e-05     0.0000000000e+00    -7.5700503249e-06    -6.3078375595e-06     1.9337266093e+01     6.9198837191e+00     2.7010134604e-04    -4.7140953620e-04    -8.9710234525e-04 0 0 0 0
7 1     1.2469226426e+01     1.8754905202e+01    -8.0902666982e-05     7.5413851299e-06     7.5860223926e-08    -1.5423257349e-07     1.2469226426e+01     1.8754905202e+01    -4.4132573397e-04    -2.6990235813e-03    -1.3749050013e-03 5 0 0 0
8 1     3.1433238575e+01     1.6481722641e+02     7.5055931717e-05     0.0000000000e+00    -1.0622411262e-10     2.1238088631e-10     3.1433238575e+01     1.6481722641e+02    -6.6402769573e-04    -1.2472897863e-03    -1.0873764212e-03 0 0 0 0
9 1     3.0720802845e+01     5.2090817653e+00    -7.5055931717e-05     0.0000000000e+00     1.0322940658e-10    -1.1394439082e-10     3.0720802845e+01     5.2090817653e+00    -7.0902302885e-05    -1.6573630707e-03    -1.1841093292e-03 0 0 0 0
10 1     1.1004611691e+01     2.2161724801e+01    -5.3745153035e-05     4.4022303484e-06    -2.3830116304e-07    -9.1031209736e-08     1.1004611691e+01     2.2161724801e+01    -7.6462122935e-04    -2.5327095346e-03    -1.9901197348e-03 4 0 0 0
11 1     3.7605391061e+01     1.2482079160e+01    -7.0621209425e-05    -1.0029203864e-06     5.0445085107e-09    -2.5025394355e-08     3.7605391061e+01     1.2482079160e+01    -4.1999547382e-04    -1.4625975321e-03    -9.8624998994e-04 4 0 0 0
12 1     1.5188999259e+01     1.6627189233e+01    -8.7378070722e-05    -8.3486085719e-06     2.5367532571e-07     6.2000970746e-08     1.5188999259e+01     1.6627189233e+01     2.9449072104e-04    -4.9448736451e-04    -1.1547720919e-03 4 0 0 0
13 1     3.5998756699e+01     8.9648438837e+00    -7.4420967812e-05    -4.9255927976e-07     4.4917116445e-09    -1.2552953090e-08     3.5998756699e+01     8.9648438837e+00    -2.3098513660e-04    -6.1578559351e-04    -7.4188247249e-04 3 0 1 0
14 1     2.2970937808e+01     1.7693964874e+01    -8.0364379654e-05    -3.8256732132e-06     1.1786787878e-07    -1.2983859167e-08     2.2970937808e+01     1.7693964874e+01    -1.3648861936e-04    -1.1574272351e-03    -1.6110683648e-03 4 0 0 0
15 1     1.4818885956e+01     2.8319759939e+00    -7.5055931717e-05     0.0000000000e+00     8.0668973671e-11     1.5083045522e-10     1.4818885956e+01     2.8319759939e+00    -6.2838363071e-04    -2.4800465061e-03    -1.5099491238e-03 0 0 0 0
16 1     1.0111074578e+00     4.9192654574e+00    -7.5055931717e-05     0.0000000000e+00     8.5991585245e-11     2.5943470828e-10     1.0111074578e+00     4.9192654574e+00    -1.7274195975e-04    -3.5912483852e-04    -4.6945581280e-04 0 0 0 0
