ITEM: TIMESTEP
10000
ITEM: NUMBER OF ATOMS
4556
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 1.5011186343322501e+02
0.0000000000000000e+00 1.6691186343322499e+02
-1.0000000000000000e-02 1.0000000000000000e-02
ITEM: ATOMS id type x y vx vy fx fy xu yu c_shearStr[4] c_shearStr[1] c_shearStr[2] v_coordA v_coordB v_coordA_wall v_coordB_wall
1 1     3.8641354261e+01     3.2112242274e+00    -7.5055931717e-05     0.0000000000e+00     3.4586453725e-11     5.7813394608e-11     3.8641354261e+01     3.2112242274e+00     1.3519282798e-05    -1.2264112750e-05    -2.5524784962e-05 0 0 0 0
2 1     3.7902094938e+01     1.3528864139e+00    -7.5055931717e-05     0.0000000000e+00     2.6097361752e-05    -4.9940246666e-05     3.7902094938e+01     1.3528864139e+00    -5.7883085646e-06    -5.3316321409e-04    -1.3450328920e-04 0 0 0 0
3 1     1.6093183747e+01     4.3742392364e+00    -7.5055931717e-05     0.0000000000e+00     2.1745330027e-10     1.1484896150e-11     1.6093183747e+01     4.3742392364e+00    -7.4905184478e-04    -6.3932479879e-04    -2.9394948543e-03 0 0 0 0
4 1     3.1271796168e+01     1.4773956777e+01    -8.2973189195e-05     1.1407674470e-06    -1.3059795921e-07     1.4983219094e-08     3.1271796168e+01     1.4773956777e+01    -7.8059228832e-04    -2.3028584409e-03    -8.5359443028e-04 4 0 0 0
5 1     2.3801590775e+01     1.9513588385e+01    -9.1549745104e-05     5.4719387498e-06    -1.0911249290e-07    -7.7757782235e-08     2.3801590775e+01     1.9513588385e+01    -6.7134789010e-04    -7.5250810675e-04    -1.2932104735e-03 4 0 0 0
6 1     1.9344771687e+01     6.9198837191e+00    -7.5055931717e-05     0.0000000000e+00    -1.6063240010e-06     4.7928486764e-06     1.9344771687e+01     6.9198837191e+00     2.7585590385e-04    -4.6516166375e-04    -8.8692749391e-04 0 0 0 0
7 1     1.2477687580e+01     1.8754134579e+01    -7.9342490465e-05    -1.7552597456e-06    -4.2658266997e-07     1.8496377901e-07     1.2477687580e+01     1.8754134579e+01    -4.4374129124e-04    -2.7206102490e-03    -1.3942672398e-03 5 0 0 0
8 1     3.1425732982e+01     1.6481722641e+02     7.5055931717e-05     0.0000000000e+00    -1.0622411262e-10     2.1238088631e-10     3.1425732982e+01     1.6481722641e+02    -6.6402769573e-04    -1.2472897863e-03    -1.0873764212e-03 0 0 0 0
9 1     3.0728308438e+01     5.2090817653e+00    -7.5055931717e-05     0.0000000000e+00     1.0322940658e-10    -1.1394439082e-10     3.0728308438e+01     5.2090817653e+00    -7.0902302885e-05    -1.6573630707e-03    -1.1841093292e-03 0 0 0 0
10 1     1.1009454806e+01     2.2162044603e+01    -4.7660670836e-05    -2.9003788175e-05    -5.3280824837e-08     5.9690321866e-07     1.1009454806e+01     2.2162044603e+01    -7.5715236266e-04    -2.5007013310e-03    -2.0122613493e-03 4 0 0 0
11 1     3.7613372633e+01     1.2482115998e+01    -8.4567761835e-05     1.0871670135e-06    -2.2010813625e-07     2.7659238313e-08     3.7613372633e+01     1.2482115998e+01    -3.9812826260e-04    -1.4360024003e-03    -9.6659407930e-04 4 0 0 0
12 1     1.5198423925e+01     1.6628316761e+01    -7.0650168886e-05    -6.2594909944e-06    -1.0330242131e-06    -4.4078445866e-07     1.5198423925e+01     1.6628316761e+01     3.0167836746e-04    -5.0540922497e-04    -1.1479509865e-03 4 0 0 0
13 1     3.6006323454e+01     8.9648615819e+00    -7.6452493569e-05     5.4591806088e-07    -3.2208087064e-08     2.1704969410e-08     3.6006323454e+01     8.9648615819e+00    -2.2709128627e-04    -6.0115227997e-04    -7.2754248804e-04 3 0 1 0
14 1     2.2979261466e+01     1.7694107066e+01    -7.5084999553e-05    -1.5297179071e-06    -3.6196183834e-07     2.5141447961e-08     2.2979261466e+01     1.7694107066e+01    -1.2018776248e-04    -1.1783712396e-03    -1.5899498254e-03 4 0 0 0
15 1     1.4826391550e+01     2.8319759939e+00    -7.5055931717e-05     0.0000000000e+00     7.4563733009e-11     1.4936628540e-10     1.4826391550e+01     2.8319759939e+00    -6.2838363138e-04    -2.4800465114e-03    -1.5099491256e-03 0 0 0 0
16 1     1.0186130510e+00     4.9192654574e+00    -7.5055931717e-05     0.0000000000e+00     6.2222226449e-11     2.6101083873e-10     1.0186130510e+00     4.9192654574e+00    -1.7274196084e-04    -3.5912481598e-04    -4.6945580320e-04 0 0 0 0
17 1     2.5116080443e+00     1.1244331505e+01    -8.3898933573e-05    -6.1770035558e-06     1.7721043100e-07     2.0822793789e-07     2.5116080443e+00     1.1244331505e+01    -1.2022136854e-04    -9.4800603621e-04    -1.3213993369e-03 4 0 0 0
18 1     8.0038267721e+00     1.5733751555e+01    -7.8400833343e-05    -2.3438481058e-05     1.4784606478e-07     9.5362690359e-07     8.0038267721e+00     1.5733751555e+01    -1.2695823241e-05    -1.8591115796e-04    -1.6062157241e-04 3 0 0 0
19 1     4.6053742032e+00     4.3223698403e+00    -7.5055931717e-05     0.0000000000e+00    -1.5306762639e-11     1.7261191749e-10     4.6053742032e+00     4.3223698403e+00     3.6123978626e-04    -1.1747231383e-03    -1.0873236337e-03 0 0 0 0
20 1     3.0835564124e+01     1.2823186589e+01    -9.2045842987e-05     2.4535438864e-06    -2.4374629701e-07     3.5642658754e-08     3.0835564124e+01     1.2823186589e+01     5.3345477641e-04    -5.4911793259e-04    -1.0086006241e-03 3 0 0 0
21 1     2.5951714765e+01     1.6484414677e+02     7.5055931717e-05     0.0000000000e+00    -9.8739875735e-11     1.5511139097e-10     2.5951714765e+01     1.6484414677e+02     8.3295093640e-11    -5.3023489403e-11    -1.3084903884e-10 0 0 0 0
22 1     3.4380172837e+01     4.5956165588e+00    -7.5055931717e-05     0.0000000000e+00     7.4207819204e-11     8.6771861885e-11     3.4380172837e+01     4.5956165588e+00     5.1186546767e-04    -1.0231557455e-03    -8.7467147044e-04 0 0 0 0
23 1     3.6349422631e+01     1.0933665339e+01    -8.3637018485e-05     1.5803103393e-06    -2.0748129566e-07     5.0491503071e-08     3.6349422631e+01     1.0933665339e+01    -4.9479526025e-06    -1.1129893706e-03    -6.9780977133e-04 5 0 0 0
24 1     2.1010575626e+01     1.8032260019e+01    -7.3001822704e-05     1.3431654858e-05    -4.0217279965e-07    -6.8944669975e-08     2.1010575626e+01     1.8032260019e+01     7.6448111664e-05    -1.1482913911e-03    -5.9679685720e-04 4 0 0 0
25 1     1.1439008410e+01     7.2423694996e-01    -7.5055931717e-05     0.0000000000e+00     4.0920698298e-04    -7.3620822643e-04     1.1439008410e+01     7.2423694996e-01    -6.8215748292e-04    -2.3351115324e-03    -6.4276675663e-04 0 0 0 0
26 1     1.8205535552e+01     8.5612413211e+00    -7.5366250629e-05    -3.1230810052e-07    -4.1711745367e-09    -3.6651252706e-09     1.8205535552e+01     8.5612413211e+00    -1.6340385861e-03    -1.3700846381e-03    -3.4502976939e-03 1 0 2 0
