ITEM: TIMESTEP
10100000
ITEM: NUMBER OF ATOMS
4556
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 1.5011186343322501e+02
0.0000000000000000e+00 1.6691186343322499e+02
-1.0000000000000000e-02 1.0000000000000000e-02
ITEM: ATOMS id type x y vx vy fx fy xu yu c_shearStr[4] c_shearStr[1] c_shearStr[2] v_coordA v_coordB v_coordA_wall v_coordB_wall
1 1     3.1068210762e+01     3.2112242274e+00    -7.5055931717e-05     0.0000000000e+00     3.4586453725e-11     5.7813394608e-11     3.1068210762e+01     3.2112242274e+00     1.3519282798e-05    -1.2264112750e-05    -2.5524784962e-05 0 0 0 0
2 1     3.0328951439e+01     1.3528864139e+00    -7.5055931717e-05     0.0000000000e+00     2.6097361752e-05    -4.9940246666e-05     3.0328951439e+01     1.3528864139e+00    -5.7883085646e-06    -5.3316321409e-04    -1.3450328920e-04 0 0 0 0
3 1     8.5200402305e+00     4.3742392364e+00    -7.5055931717e-05     0.0000000000e+00     3.5327633017e-10     2.4324007652e-11     8.5200402305e+00     4.3742392364e+00    -7.4905192290e-04    -6.3932481747e-04    -2.9394947098e-03 0 0 0 0
4 1     2.3717557613e+01     1.4785234498e+01    -1.0339061288e-04    -5.4460041060e-05    -3.1420115663e-07     8.9313146836e-08     2.3717557613e+01     1.4785234498e+01    -4.7055154898e-04    -1.1221040312e-03    -4.8576542705e-04 4 0 0 0
5 1     1.6267251904e+01     1.9672861272e+01    -1.7026876929e-04     3.0895402723e-04    -5.3434900478e-06    -6.5421271169e-06     1.6267251904e+01     1.9672861272e+01    -1.5862255995e-05    -1.5822590122e-03    -7.1174955267e-04 4 0 0 0
6 1     1.1771628178e+01     6.9198837191e+00    -7.5055931717e-05     0.0000000000e+00    -4.3947979322e-04    -3.0149953671e-05     1.1771628178e+01     6.9198837191e+00    -1.1172227807e-04    -5.4075825425e-04    -9.5162279460e-04 0 0 0 0
7 1     5.5165473884e+00     1.8604339324e+01    -3.8224919814e-04     1.0804419062e-04    -1.0985360382e-06     4.8808478287e-07     5.5165473884e+00     1.8604339324e+01    -3.5973580517e-04    -2.4422777259e-03    -9.7741201711e-04 4 0 0 0
8 1     3.8998876481e+01     1.6481722641e+02     7.5055931717e-05     0.0000000000e+00    -1.0622405581e-10     2.1238110096e-10     3.8998876481e+01     1.6481722641e+02    -6.6402769573e-04    -1.2472897863e-03    -1.0873764212e-03 0 0 0 0
9 1     2.3155164939e+01     5.2090817653e+00    -7.5055931717e-05     0.0000000000e+00     1.0322940658e-10    -1.1394439082e-10     2.3155164939e+01     5.2090817653e+00    -7.0902302885e-05    -1.6573630707e-03    -1.1841093292e-03 0 0 0 0
10 1     4.4349147713e+00     2.2134678324e+01    -2.8589538748e-04    -2.4433231229e-04    -6.4041154415e-06    -2.3273795365e-07     4.4349147713e+00     2.2134678324e+01     1.2540992630e-04    -2.4540132000e-04    -2.0261057016e-04 3 0 0 0
11 1     3.0056690300e+01     1.2509163621e+01    -3.1946276449e-05     8.5847285077e-05    -1.2579501365e-06    -1.3096382768e-06     3.0056690300e+01     1.2509163621e+01    -8.3337982029e-05    -1.0090425427e-03    -6.3895248265e-04 3 0 0 0
12 1     8.0360826927e+00     1.6931572309e+01    -2.4033084488e-04    -2.1339447638e-04    -1.2009937403e-06     1.9285762732e-06     8.0360826927e+00     1.6931572309e+01     5.0974311039e-04    -1.0338864859e-03    -1.2824177387e-03 3 0 0 0
13 1     2.8434144955e+01     8.9614063904e+00    -7.6147782102e-05     1.1908581290e-06    -2.3066862465e-07     6.0478184416e-07     2.8434144955e+01     8.9614063904e+00    -5.2810403608e-04    -6.8152570782e-04    -1.4079477930e-03 3 0 1 0
